Item Name,Unique ID,Urban Place Name,Pop 1990,Pop 1980,Pop 1970,Pop 1960,Pop 1950,Pop 1940,Pop 1930,Pop 1921,Longitude,Latitude,Elevation,Atlas Page,Capital,,Additional Notes: 
Key,From Right to Left:,,In 1000's,In 1000's,In 1000's,In 1000's,In 1000's,In 1000's,In 1000's,In 1000's,To 1/10th of a Min.,To 1/10th of a Min.,In Meters;,From Carta,E = State Capital,,* Missing coordinates were not available
,1st. three digits = Municipality ID,,,,,,,,,,"(e.g., 09020.20 =","(e.g., 2220.20 =",at 10 meter,De Mexico,M = Municipal Capital,,* Urban ID conforms to INEGI system
,Following digits = State ID,,,,,,,,,,90 degrees,22 degrees,intervals,"INEGI, 1982",,,
,,,,,,,,,,,20 minutes,20 minutes,,,,,
,,,,,,,,,,,2/10 minute),2/10 minute),,,,,
,12055,Santiago Tlamacazapa,4.321,5.4,0.2,0.1,0.1,0.1,0.1,0.1,-09929.90,1829.70,2000,E14-05,
,12057,Tecpan de Galeana,17.884,11.6,8.1,6,4.6,3.2,3.6,3.6,-10037.80,1713.20,80,E14-10,M
,12058,Teloloapan,17.763,12.5,10.3,8.1,7.3,5.1,3.4,4.2,-09952.40,1821.90,1700,E14-05,M
,12066,Tlapa de Comonfort,20.863,13.2,6.7,4.5,3.1,3,2.6,3.3,-09834.80,1732.80,1300,E14-08,M
,12067,Tlapehuala,9.266,5,5.6,4,3.3,2.4,2,2,-10032.40,1814.30,250,E14-04,M
,12075,Zumpango del Rio,15.69,11.2,8.2,6.9,3.9,3.3,3.3,2.5,-09931.40,1739.20,1000,E14-08,M
,13003,Actopan,21.827,16.2,11,8.5,4.8,3.3,2.8,2.3,-09856.70,2016.00,2000,F14-11,M
,13008,Apan,22.934,19,13.7,8.6,6.6,5,4,3.4,-09827.00,1942.50,2500,E14-02,M
,13021,Emiliano Zapata,7.976,7.8,3.9,2.1,1.8,1.2,n/d,n/d,-09832.60,1939.20,2500,E14-02,M
,13023,Tepatepec,8.864,7.1,6.1,5.2,4,2.4,2.7,2.6,-09905.30,2014.60,1960,F14-11,M
,13028,Huejutla de Reyes,24.7,12.3,6.9,3.8,3.7,4.3,3.2,3,-09825.20,2108.60,120,F14-08,M
,13030,Ixmiquilpan,26.967,13.8,6,2.5,1.7,1.5,1.2,2.1,-09913.10,2028.80,1780,F14-11,M
,13039,Mineral del Monte,10.666,8.6,8.9,10,12.6,13.5,11.3,9.8,-09840.30,2008.10,2660,F14-11,M
,13041,Mixquiahuala de Juarez Conurb. (16),48.3,39.8,27.5,19.3,14.4,11.1,7.8,10.8,-09912.80,2013.90,2000,F14-11,M
,13048,Pachuca de Soto M.A. (19),201.4,142.3,96.8,76.3,69.3,68.5,55,54.1,-09844.20,2007.40,2000,F14-11,E
,13052,San Augustin Tlaxiaca,6.982,5.8,3.8,3.6,2.7,2.5,2.4,2.1,-09853.20,2006.90,2360,F14-11,M
,13061,Tepeapulco,13.226,11.7,7,3.1,1.3,1.3,1.4,1.1,-09833.10,1947.10,2520,E14-02,M
,13061,Bernardino de Sahagun,27.917,17.1,12.3,6.1,n/d,n/d,n/d,n/d,-09834.40,1946.40,2480,E14-02,
,13069,Tizayuca Conurb. (28),56.5,35.8,23.9,18.9,14.8,15.2,12.9,11.6,-09858.80,1950.50,2270,E14-02,M
,13070,Tlahuelilpan,6.459,6.1,5.3,3.9,2.7,1.9,1.3,1.4,-09913.70,2007.80,2080,F14-11,M
,13072,Tlanalapa,6.464,5.5,3.1,2,1.6,1.5,1.3,1.1,-09836.10,1949.00,2450,E14-02,M
,13074,Tlaxcoapan,10.237,6.2,5.9,4.3,3.1,2.4,1.5,1.3,-09913.20,2005.70,2080,F14-11,M
,13076,Tula de Allende Conurb. (18),124.9,95.4,62.8,48.1,39.2,31,25.3,20.2,-09920.80,2003.20,2050,F14-11,M
,13077,Tulancingo de Bravo Conurb. (17),147.1,113.9,79.9,64.4,46.6,44.6,37.5,27.9,-09822.10,2004.90,2180,F14-11,M
,13081,Zacualtipan,11.434,7.9,5,4.4,3.7,3.5,3.1,2.7,-09839.30,2038.70,2080,F14-11,M
,14001,Acatic,8.798,6.4,3.6,2.7,1.9,1.5,1.9,1.2,-10254.60,2046.80,1680,F13-12,M
,14003,Ahualulco,11.696,10,9.3,8.3,7.3,6.4,6.3,5.1,-10358.60,2042.00,1310,F13-12,M
,14005,Amatitan,6.777,5.8,5,3.3,2.9,2.2,2.3,2.4,-10343.60,2050.00,1260,F13-12,M
,14006,Ameca,30.882,25.9,21,17.6,13.6,13,11.4,11,-10402.90,2032.80,1250,F13-11,M
,14008,Arandas,30.889,19.8,18.9,17.1,9.3,7.3,7.6,6.5,-10220.70,2042.30,2060,F13-12,M
,14008,San Ignacio Cerro,7.58,5.7,3.6,2.3,1.5,1.1,0.7,1.1,-10231.90,2044.70,2050,F13-12, 
,14009,Arenal_ El,7.504,6.1,5,3.3,2.4,2,2.1,1.5,-10341.80,2046.60,1380,F13-12,M
,14013,Atotonilco el Alto,23.834,21.3,16.3,14.4,11,9.2,9.1,6.2,-10230.50,2032.90,1600,F13-12,M
,14014,Atoyac,4.964,5.5,5.2,5.4,4.9,5,5.4,4.6,-10331.00,2000.50,1350,F13-12,M
,14015,Autlan de Navarro,34.073,27.9,20.4,17,11.3,10.9,10.7,12.4,-10422.10,1946.20,950,E13-02,M
,14016,Ayotlan Conurb. (34),55,48.6,43.9,40.4,33.6,28.6,26,23.4,-10219.80,2031.70,1600,F13-12,M
,14017,Ayutla,6.625,6.5,5.4,4.6,3.8,3.5,3,2.4,-10420.80,2007.70,1360,F13-11,M
,14018,Barca_ La Conurb. (21),62.3,55.2,48.1,45.3,30.4,27.7,22.3,19.6,-10233.00,2016.80,1520,F13-12,M
,14021,Casimiro Castillo,10.54,8.9,6.8,3.7,2.8,1.3,0.4,0.4,-10426.20,1936.10,360,E13-02,M
,14023,Ciudad Guzman,72.619,60.9,48.2,30.9,23.6,22.2,19.3,16.8,-10327.80,1942.30,1520,E13-03,M
,14024,Cocula,11.835,11.1,9.9,10.1,7.9,7.7,7.3,8.8,-10349.30,2021.90,1350,F13-12,M
,14025,Colotlan,10.041,7.9,6.1,6.3,5.1,5.1,5,4.9,-10316.10,2206.80,1660,F13-06,M
,14030,Chapala Conurb. (22),52.3,42.9,35,24.1,18.9,16.3,13.5,14.5,-10311.40,2017.30,1530,F13-12,M
,14033,Degollado,9.299,8.1,5.5,4.1,3,2.6,2.7,2.5,-10208.10,2026.70,1780,F13-12,M
,14035,Encarnacion de Diaz,18.629,14.8,10.5,8.7,7.6,6,6.2,4.6,-10214.20,2131.50,1800,F13-09,M
,14036,Etzatlan,11.339,10.3,9.8,8.8,7.2,5.6,4.4,4.4,-10404.80,2045.80,1400,F13-11,M
,14037,Grullo_ El,17.881,16.6,10.5,9.1,7,5.4,4.6,3.7,-10413.10,1948.30,880,E13-02,M
,14039,Guadalajara M.A. (25),2977.1,2315.4,1527.9,902.3,478.9,299.5,238.8,196,-10320.80,2040.60,1550,F13-12,E
,14043,Huerta_ La,5.892,6,4.3,3.5,1.7,1.5,1.2,1,-10438.40,1928.90,280,E13-02,M
,14046,Jalostotitlan,18.089,13,11.7,13.7,8.2,6.5,4,3.4,-10228.00,2110.00,1750,F13-09,M
,14047,Jamay,13.954,11.9,9,8.5,7.6,5.9,4.7,5.5,-10242.70,2017.50,1530,F13-12,M
,14050,Jocotepec,13.143,9.2,7.7,8,6.5,4.9,3.9,4.4,-10325.90,2017.10,1540,F13-12,M
,14053,Lagos de Moreno,63.646,44.2,33.8,23.6,13.2,12.5,12.1,10,-10156.10,2121.70,1900,F14-07,M
,14055,Magdalena,11.021,10.1,7.9,4.8,3.6,2.4,2.4,2,-10358.80,2054.40,1380,F13-12,M
,14058,Mascota,7.396,7,5.7,5.3,4.7,4.2,4.4,4.5,-10447.20,2031.50,1240,F13-11,M
,14063,Ocotlan Conurb. (20),101.9,86.1,64.9,49.2,35.3,31.9,26.1,22.8,-10246.30,2021.00,1540,F13-12,M
,14064,Ojuelos de Jalisco,7.265,5.8,4.5,4.7,3.6,2.5,2.2,1.6,-10135.60,2151.90,2220,F14-07,M
,14065,Pihuamo,8.325,8.1,6.4,4.2,2.6,2.1,1.5,2.5,-10322.70,1915.10,720,E13-03,M
,14067,Puerto Vallarta M.A. (24),151.3,57,35.9,15.5,10.8,10.5,10.2,4.6,-10513.70,2037.20,10,F13-11,M
,14073,San Juan de los Lagos,34.415,26.2,19.6,14.3,7.8,6,6.2,5.9,-10219.90,2114.90,1750,F13-09,M
,14074,San Julian,10.244,7.3,5.1,3.7,2.3,1.8,1.6,1.8,-10210.70,2059.70,2060,F13-09,M
,14077,San Martin Hidalgo,6.858,5.8,6.1,5.2,4.1,3.7,4.2,4,-10355.90,2026.00,1300,F13-12,M
,14078,San Miguel El Alto,17.5,13.9,7.9,10.1,6.5,5.4,4.5,3.7,-10224.30,2101.80,1850,F13-09,M
,14082,Sayula,21.575,17.8,14.3,11.6,10,9.3,8.6,8.1,-10336.00,1953.00,1360,E13-03,M
,14083,Tala,24.563,19.7,15.7,12.5,9,5.5,4.9,4.1,-10342.10,2039.10,1350,F13-12,M
,14084,Talapa de Allende,6.117,5.8,3.5,3.6,3.2,3,2.8,2.5,-10449.40,2022.90,1160,F13-11,M
,14085,Tamazula de Gordiano,16.239,14.1,13.5,10.7,7.8,5.2,3.6,2.9,-10315.30,1940.40,1120,E13-03,M
,14087,Tecalitlan,13.265,10.7,8.6,6.2,4.7,4.8,4.3,3.3,-10318.40,1928.30,1140,E13-03,M
,14088,Tecolotlan,7.031,6.6,6.2,4.8,4.8,4.3,4.2,4,-10402.70,2012.00,1200,F13-11,M
,14091,Teocaltiche,19.627,16.6,13.7,11,9.6,7.9,7.2,5.8,-10234.50,2126.30,1750,F13-09,M
,14093,Tepatitlan de Morel,54.036,41.8,29.3,19.8,15.1,8.9,7.4,7.5,-10245.70,2048.80,1800,F13-12,M
,14093,Capilla de Guadalupe,9.699,6.7,4.1,3,2,1.8,1.6,1.6,-10235.40,2049.80,2050,F13-12, 
,14094,Tequila,17.609,15.5,11.8,7.5,5.9,4.7,4.8,4.6,-10350.20,2053.00,1180,F13-12,M
,14096,Tizapan El Alto,13.398,10.4,3.1,4.7,2.4,1.9,3.5,2.8,-10303.00,2009.30,1550,F13-12,M
,14105,Tototlan,9.207,8.5,7,6.4,4.8,4.1,3.1,3.2,-10247.50,2032.30,1600,F13-12,M
,14108,Tuxpan,25.895,20.2,14.7,10.8,8.2,6.8,6.3,5.3,-10322.60,1933.20,1140,E13-03,M
,14110,Union de Tula,8.418,7.7,6.4,5.7,4.8,4,4.4,4.1,-10416.00,1957.30,1340,E13-02,M
,14114,Villa Corona,5.829,5.9,4.8,3.7,3,3,3,2.9,-10339.90,2024.90,1350,F13-12,M
,14118,Yahualica de Gonzalez,13.406,10.8,9.2,7.1,5.7,4.3,4.4,4,-10253.30,2110.80,1800,F13-09,M
,14119,Zacoalco de Torres,14.1,13.1,11.3,9,7.5,6.2,7.9,7.2,-10334.20,2013.60,1350,F13-12,M
,14121,Zapotiltic,20.523,14.6,11.7,9,6.6,5.5,4.9,4.6,-10325.10,1937.50,1300,E13-03,M
,14124,Zapotlanejo,17.853,11.3,9.4,6.9,4.6,3.7,2.8,3.2,-10304.10,2037.40,1520,F13-12,M
,15005,San Francisco Tlalc,7.7,5.8,5.9,3.9,3.2,2.5,2.1,2.2,-09946.10,1917.70,2770,E14-02, 
,15006,Almoloya del Rio,6.777,6.2,3.7,3.4,3,2.8,2.6,2.6,-09929.20,1909.60,2600,E14-02,M
,15009,Amecameca de Juarez,25.374,23.5,16.3,12.3,9.6,7.6,7.4,7,-09846.20,1907.40,2490,E14-02,M
,15010,Apaxco de Ocampo,10.681,8,5.8,4,2.4,2.1,1.3,1,-09910.40,1958.50,2200,E14-02,M
,15014,Atlacomulco de Fabela,13.475,9.6,5.5,3,2.5,1.8,1.8,1.8,-09952.50,1947.90,2570,E14-02,M
,15018,Calimaya de Diaz Gonzalez,6.726,5.2,4.2,3.6,3.7,3.4,3.2,3,-09937.00,1909.70,2690,E14-02,M
,15022,Cocotitlan,6.959,6.7,4.5,3.2,2.7,2.4,1.8,1.5,-09852.10,1913.90,2300,E14-02,M
,15023,Coyotepec,22.769,11.2,8.9,6,4.5,4.3,4.1,3.8,-09912.40,1946.60,2300,E14-02,M
,15028,Chiautla Conurb. (29),29,22,15.7,10.9,8.4,7.1,6.3,5.7,,,,,
,15040,Ixtapan de la Sal,13.259,10.2,6.6,3.6,2.6,1.5,1.4,1.5,-09940.50,1850.70,1880,E14-05,M
,15042,San Bartolo,7.577,6.3,5.1,7.8,6.1,5.3,3.4,3.2,,,,,
,15042,San Pedro de los Banos,8.268,6.4,5.4,3.9,3.2,2.5,1.8,1.5,-09949.90,1940.20,2580,E14-02, 
,15050,Juchitepec,10.395,9.8,6.2,5.2,4.5,3.7,2.9,2.3,-09853.00,1906.00,2560,E14-02,M
,15055,Mexicaltzingo,6.438,6,3.9,2.7,2.3,2,1.9,2,-09935.20,1912.60,2600,E14-02,M
,15062,Ocoyoacac,17.631,9,5.4,4.1,3.5,3.2,3,3,-09927.70,1916.30,2580,E14-02,M
,15062,Pedregal ,n/d,5.6,0.8,0.5,0.4,0.3,0.2,0.2,,,,,
,15062,Asuncion Tepezoyuca,n/d,5.2,3.6,2.6,2.2,2.1,2,1.9,-09927.40,1916.30,2590,E14-02, 
,15068,Ozumba Conurb. (27),49.8,46.3,31,24.4,19.9,16.8,14.5,12.9,-09847.90,1902.30,2340,E14-02,M
,15073,San Antonio La Isla,7.309,6.8,2.3,1.5,1.5,1.2,0.9,0.7,-09934.00,1909.80,2580,E14-02,M
,15082,Tejupilco de Hidalgo,15.474,9.3,4.7,3.1,2.6,2.3,2,1.8,-10009.10,1854.30,1340, E14-04,
,15088,Tenancingo,24.774,18.3,12.8,9.3,8.2,6.6,6.2,5.5,-09935.40,1857.70,2020,E14-05,M
,15090,Tenango de Arista,14.148,13.2,8.8,7.7,6.1,5.5,5.8,5.8,-09935.30,1906.20,2600,E14-02,M
,15092,Teotihuacan Conurb. (30),44.1,40.7,23.5,15.9,13,10.9,9.1,9.3,-09852.00,1941.10,2270,E14-02,M
,15101,Tianguistenco Conurb. (26),77.7,67.4,44.8,34.6,29.3,25.1,20.3,17.9,-09902.30,2000.60,2460,F14-11, 
,15103,Tlalmanalco de Velazquez,9.892,9.7,5.7,4,3.1,2.9,2.5,2,-09848.10,1912.30,2400,E14-02,M
,15103,San Lorenzo,n/d,10.3,4.6,2.8,2.4,2.1,1.8,1.6,-09858.70,1924.30,2240,E14-02, 
,15103,San Rafael,16.578,9.8,9,7.3,6.1,5.6,5.1,4.6,-09845.40,1912.70,2620,E14-02, 
,15106,Toluca M.A. (31),819.9,591.2,369.4,246.4,191.1,158.3,143,129.3,-09939.50,1917.50,2660,E14-02,E
,15107,Tonatico,6.313,6.6,3.6,3.1,2.2,1.9,1.3,1.4,-09940.20,1848.10,1640,E14-05,M
,15110,Valle de Bravo,15.472,11.6,7.6,3.8,4.5,4,3.6,3,-10007.80,1911.60,1820, E14-01,
,15110,Colorines,5.325,9,5.7,4.4,3.1,2,1,0.1,-10013.00,1910.60,1620, E14-01,
,15113,Villa Guerrero,6.841,5.5,5.2,3.5,2.9,2.4,2,1.8,-09938.40,1857.60,2160,E14-05,M
,15115,Xonacatlan,13.078,8,5.4,4.1,3.2,3,2.8,2.6,-09931.80,1924.20,2575,E14-02,M
,16002,Aguililla,7.578,6.8,5.7,4,2.7,2.3,2.2,2.5,-10247.30,1844.10,920,E13-09,M
,16003,Alvaro Obregon,7.719,5.5,3.6,2.9,1.9,1.5,1.3,1.3,-10102.30,1949.40,1860,E14-01,M
,16006,Apatzingan,76.643,55.5,44.8,19.6,8.4,2.1,1.9,1.3,-10221.20,1905.40,300,E13-03,M
,16009,Ario de Rosales,13.049,10.4,8.8,9.3,5.7,5.9,5,4.4,-10142.50,1912.50,1910,E14-01,M
,16012,Buenavista Tomatlan,7.5,n/d,n/d,n/d,n/d,n/d,n/d,n/d,-10235.20,1912.50,450,E13-03,M
,16012,Felipe Carrillo Puerto (La Ruana),8.5,8.1,5.6,2.6,n/d,n/d,n/d,n/d,-10242.50,1909.60,320,E13-03, 
,16015,Coalcoman de Matamoros,7.52,5.8,4.9,7.7,7.6,3,2.5,3.3,-10309.70,1846.70,1000,E13-09,M
,16019,Cotija de la Paz,12.553,9.8,9.2,8.1,6.7,4.6,4.2,5,-10242.10,1948.40,1630,E13-03,M
,16020,Cuitzeo de Porvenir,7.879,7,4.9,4.5,3.5,3.6,3.3,3.3,-10108.40,1958.10,1840,E14-01,M
,16023,Chavinda,7.437,8.1,7.9,7.2,5.4,5.1,2.9,2.8,-10227.60,2000.40,1560,F13-12,M
,16024,Cheran,11.846,10.2,7.8,5.7,4.8,3.4,3.4,3,-10157.30,1941.00,2400,E14-01,M
,16030,Ecuandureo,4.721,5.5,5.2,5.1,4.6,4,2.9,2.8,-10211.60,2009.60,1570,F13-12,M
,16033,Lombardia,10.203,8.4,3.5,4.1,2.8,0.4,1.4,n/d,-10203.10,1909.30,600,E13-03,M
,16034,Ciudad Hidalgo,48.5,32.3,24.7,19.6,11.5,9.4,8,7.2,-10033.30,1941.50,2040,E14-01,M
,16035,Huacana_ La,9.168,5.6,3.7,2.6,1.4,0.9,0.6,0.4,-10148.50,1857.70,480,E14-04,M
,16036,Huandacareo,7.329,6.7,6,5.5,4.1,3.4,2.9,2.7,-10116.50,1959.30,1840,E14-01,M
,16038,Huetamo de Nunez,17.771,11.7,9.3,6.2,5.6,4.8,5.6,5.4,-10053.90,1837.50,280,E14-04,M
,16040,Indaparapeo,6.488,5.8,3.7,3.4,3.1,2.7,2.8,2,-10058.20,1947.20,1930,E14-01,M
,16042,Ixtlan,5.352,5.3,5.2,5.1,4.6,4,2.9,2.8,-10223.70,2009.50,1530,F13-12,M
,16050,Marvatio de Ocampo,22.1,8.6,5.7,5.4,4.4,4.1,3.8,3.8,-10026.60,1953.60,2020,E14-01,M
,16051,San Jose de Gracia,7.2,5.8,3.8,3.8,2.5,1.4,1.5,1,-10103.30,1959.30,2000,E13-03,M
,16052,Lazaro Cardenas M.A. (36),260.4,137.1,58.3,44.7,38,25.6,26.3,21.5,-10211.50,1757.30,10,E13-09,M
,16053,Morelia,428.5,297.5,161,100.8,63.2,44.3,39.9,31.1,-10111.40,1942.00,1920,E14-01,E
,16055,Nueva Italia de Ruiz,27,21.2,14.7,8.9,4.8,3.7,2.1,1.5,-10205.60,1901.40,420,E13-03,M
,16056,Nahuatzen,7,5.8,4.5,4,3.6,3,2.3,2.3,-10155.00,1939.20,2420,E14-01,M
,16058,San Juan Parangaritutiro,9.765,6.8,4.7,3,2.3,n/d,n/d,n/d,-10207.80,1925.00,1880,E13-03,M
,16062,Pajacuaran,8.7,8.8,7.9,7.4,4.9,3.8,2.2,2.3,-10234.10,2007.10,1600,F13-12,M
,16063,Panindicuaro,6.2,5.4,5.1,5.8,4.5,2.9,3.6,3.6,-10145.70,1959.10,1820,E14-01,M
,16064,Antunez,7.1,6.7,4.8,2.6,n/d,n/d,n/d,n/d,-10212.30,1901.00,360,E13-03, 
,16065,Paracho de Verduzco,14.322,13.4,9.4,6.3,4.1,3.3,2,2.1,-10202.70,1938.80,2200,E13-03,M
,16066,Patzcuaro,42.459,32.9,17.3,14.3,10.3,9.6,8.1,7.7,-10136.50,1930.90,2140,E14-01,M
,16068,Peribanon de Ramos,9.179,6.4,4.5,3.5,2.3,1.9,1.6,1.1,-10224.90,1931.10,1640,E13-03,M
,16070,Purepero,12.902,14,11.2,10.1,8,7.1,7.2,8.8,-10200.50,1954.50,2020,E13-03,M
,16071,Puruandiro,24.238,17.5,2.2,2.1,1.6,1,0.7,0.7,-10131.00,2004.70,1890,F14-10,M
,16072,Querendero,8.35,8.1,5.8,5.9,5.5,4.5,3.2,2.4,-10053.60,1948.50,1840,E14-01,M
,16073,Quiroga,11.765,10.1,7.1,5.3,3.9,3,2.7,1.8,-10131.50,1939.80,2080,E14-01,M
,16074,Cojumatlan de Regules,6.736,6.7,5.9,5.4,4,3.7,3.1,2.8,-10251.00,2007.10,1540,F13-12,M
,16075,Reyes de Salgado_ Los,32.474,23.6,19.5,10,7.8,5.5,3.9,2.9,-10228.50,1935.30,1300,E13-03,M
,16076,Sahuayo Conurb. (32),90.6,78.8,57.5,57.3,37.1,30.7,23.7,29.8,-10243.50,2003.30,1530,F13-12,M
,16078,Santa Ana Maya,5.787,5.4,4.2,3.8,3.1,2.6,2.4,2.4,-10101.20,2000.40,1840,F14-10,M
,16079,Santa Clara del Cobre,9.852,8.8,6.3,4.9,4.1,3,2.7,2.1,-10138.40,1924.30,2220,E14-01, 
,16082,Tacambaro de Codallos,16.487,12.5,9.7,8.3,6,4.2,4.4,4.6,-10127.50,1914.00,1640,E14-01,M
,16082,Pedernales,6,5.6,4.2,2.8,2.2,1.2,1.5,1.2,-10128.40,1908.30,1040,E14-01, 
,16084,Tangamandapio,8.638,6.8,5.5,4.7,3.5,2.6,1.9,2.4,-10226.00,1957.20,1670,E13-03,M
,16085,Tangancicuaro de Arista,16.091,14.4,12.6,9.4,6.5,4.8,4.1,3.6,-10212.30,1953.20,1700,E13-03,M
,16086,Tanhuato de Guerrero,6.42,7.4,6.4,5.8,4.7,4.8,4.7,4.3,-10220.20,2017.10,1530,F13-12,M
,16087,Taretan,6.1,5.5,0.9,0.6,0.4,3,3,3,-10155.10,1920.00,1130,E14-01,M
,16089,Tepalcatepec,14.827,12.8,9,4.9,2.6,2.7,1.7,1.2,-10250.60,1911.20,370,E13-03,M
,16097,Puriaran,7.3,6.5,4,2.2,1,1,1.4,1.7,-10131.30,1905.60,1100,E14-01, 
,16102,Uruapan,187.623,122.8,82.7,45.7,31.4,20.6,16.7,13.7,-10203.50,1925.10,1620,E13-03,M
,16103,Venustiano Carranza,11.342,8.5,8,8.2,6.3,4.1,3.1,2.4,-10239.10,2006.80,1530,F13-12,M
,16105,Vista Hermosa de Negrete,9.219,8.5,6.8,7.1,6,5.5,3.8,3.4,-10228.60,2016.60,1500,F13-12,M
,16107,Zacapu,42.884,39.6,32,22.2,14.3,6.2,5.7,5.7,-10147.30,1949.10,1990,E14-01,M
,16108,Zamora M.A. (35),185.4,148.7,109,68.2,47.2,35.2,28.6,28.6,-10217.20,1959.10,1560,E13-03,M
,16110,Zinapecuaro de Figueroa,13.402,9.5,7.4,5.7,3.1,3.5,2.6,2.6,-10049.60,1951.50,1900,E14-01,M
,16112,Zitacuaro,66.983,47.5,36.9,23.9,19.9,11.4,8.7,7.5,-10021.60,1926.30,1940,E14-01,M
,16113,Pastor Ortiz,7.235,5.7,4.7,3.6,2.5,1.7,n/d,n/d,-10135.80,2018.20,1680,F14-10,M
,17003,Axochiapan,14.367,12,8.3,6,4.6,3.2,2.6,2.7,-09845.00,1829.90,1050,E14-05  ,M
,17006,Cuautla M.A. (41),200.3,157.2,108.5,66.8,48.4,32.5,20.7,15.3,-09856.70,1849.40,1300,E14-05  ,M
,17007,Cuernavaca M.A. (40),599.6,447.7,261.4,141.9,94.8,54,33.6,28,-09913.80,1856.20,1600,E14-05  ,E
,17012,Jojutla Conurb. (37),74.3,69,49.3,34,22.3,14.9,13.9,9.3,-09910.70,1836.70,900,E14-05  ,M
,17015,Miacatlan,6.5,7.7,4,4.1,3.2,2.4,2.2,1.5,-09921.50,1845.80,1000,E14-05  ,M
,17015,Coatetelco,7.157,7.8,5.3,4.6,2.6,2.9,2.2,1.5,-09919.50,1843.60,1000,E14-05  ,
,17017,Puente de Ixtla,17.815,15.8,10.4,6.8,4.3,2.5,2.5,1.9,-09919.30,1837.00,900,E14-05  ,M
,17017,Xoxocotla,14.343,9.7,6.4,4.6,3.9,3.1,2.5,2,-09914.70,1841.10,1000,E14-05  ,
,17019,Tepalcingo,9.358,8.6,6,3.7,3.7,3.1,2.7,3.2,-09850.50,1835.70,1200,E14-05  ,M
,17022,Tetela del Volcan,6.4,5,3.7,3.9,2.2,1.8,1.6,1.3,-09843.70,1853.50,2200,E14-05  ,
,17022,Hueyapan,5.566,5.2,3.9,2.6,2.9,2.4,2.2,1.9,-09841.30,1853.10,2400,E14-05  ,
,17024,Tlaltizapan Conurb. (39),68.2,60.7,43.1,30.3,18.2,11,4.4,3.4,-09907.20,1841.10,1000,E14-05  ,M
,17026,Tlayacapan,5.532,5,3.5,2.6,2.1,1.7,1.6,1.1,-09858.60,1857.40,1650,E14-05  ,M
,17033,Temoac Conurb. (38),17.1,14.9,11,8.6,6.5,5.9,5.2,4.8,-09846.50,1846.30,1600,E14-05  ,M
,18001,Acaponeta,16.379,15.3,11.8,8.5,7.6,7.1,7.4,7.2,-10521.60,2229.50,20,F13-05,M
,18002,Ahuacatlan,6.48,6.1,5.3,5,3.1,2.7,3.1,2.9,-10429.10,2103.10,1000,F13-08,M
,18004,Compostela,15.175,13.1,9.5,8.1,5.3,3.1,2.7,2.5,-10454.00,2114.20,860,F13-08,M
,18004,San Juan de Abajo,7.339,6.7,4.5,4,2.8,1.2,0.5,0.4,-10511.40,2048.90,40,F13-11, 
,18004,Zacualpan,5.385,6.3,4.6,2.1,1.6,0.8,0.3,n/d,-10510.00,2115.00,50,F13-08, 
,18004,Las Varas,11.541,11.3,6.3,1.8,1,0.6,0.2,0.3,-10508.20,2110.70,20,F13-08, 
,18006,Ixtlan,19.645,16.3,11,8.3,6,4.7,5.8,5.2,-10422.10,2102.00,1040,F13-08,M
,18007,Jala,9.329,5.3,4.5,3.8,3.1,2.7,2.6,3.8,-10426.20,2106.20,1060,F13-08,M
,18008,Xalisco,14.898,9.7,6.2,4.2,3.2,2.1,2,2.1,-10454.10,2126.60,1000,F13-08,M
,18010,Rosamorada Conurb. (42),70.1,69.4,56.6,39.8,32,23.9,15.3,14.5,-10512.20,2207.30,20,F13-05,M
,18011,Ruiz,12.532,12.3,9,6.6,5.7,3.4,2.1,0.4,-10508.70,2157.00,20,F13-08,M
,18012,San Blas,8.433,6,3.4,2.6,1.6,1,0.8,0.4,-10517.10,2132.40,10,F13-08,M
,18015,Santiago Ixcuintla,19.249,17.5,17.3,11,9.1,7.3,5.7,5.2,-10512.40,2148.70,10,F13-08,M
,18015,Villa Hidalgo,11.753,12.9,10.4,4.5,4.7,1.8,0.7,0.1,-10513.90,2144.60,10,F13-08, 
,18016,Tecuala,15.388,14.8,12.5,10.9,9,6.5,6.1,4.6,-10527.40,2223.80,20,F13-05,M
,18017,Tepic,206.967,145.7,87.5,54.1,24.6,17.5,15.3,13.8,-10453.70,2131.00,920,F13-08,E
,19004,Allende,16.7,14.1,9.9,6.5,1.1,1.3,1.4,1.5,-10001.30,2516.90,460,G14-07,M
,19005,Anahuac,13.7,9,8.2,6.1,5,2.8,n/d,n/d,-10008.00,2714.50,200,G14-01,M
,19009,Cadereyta Jimenez,34.3,26.5,13.6,8,5.6,4.2,3.5,3.6,-10000.40,2535.50,320,G14-07,M
,19011,Ciudad Cerralvo,6.5,6.1,5.5,4.1,3.1,2.7,2.4,2.8,-09936.90,2605.20,290,G14-05  ,M
,19013,China,9.1,7.3,5,2.5,2.5,1.6,1.5,1.5,-09914.50,2542.00,150,G14-08  ,M
,19014,Doctor Arroyo,6,5.5,4.3,2.5,3.1,2.5,1.9,1.5,-10010.90,2340.40,1720,F14-01,M
,19022,General Teran,6.1,6.8,5.4,3.7,2.9,2.3,1.9,2.1,-09941.10,2515.50,310,G14-08  ,M
,19033,Linares,44.4,33,24.5,13.6,13.5,9.9,9.6,9.3,-09934.10,2451.60,350,G14-11  ,M
